EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 13-08-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DE BILT, NETHERLANDS (STAID: 162)
Blended and updated with sources:520 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TN, Q_TN
   162,   520,19280425,   73,    0
   162,   520,19280426,   99,    0
   162,   520,19280427,   90,    0
   162,   520,19280428,  100,    0
   162,   520,19280429,  108,    0
   162,   520,19280430,  103,    0
   162,   520,19280501,   79,    0
   162,   520,19280502,  104,    0
   162,   520,19280503,  121,    0
   162,   520,19280504,   88,    0
   162,   520,19280505,   71,    0
   162,   520,19280506,   58,    0
   162,   520,19280507,   58,    0
   162,   520,19280508,   22,    0
   162,   520,19280509,    7,    0
   162,   520,19280510,  -10,    0
   162,   520,19280511,  -20,    0
   162,   520,19280512,   21,    0
   162,   520,19280513,   45,    0
   162,   520,19280514,   58,    0
   162,   520,19280515,   37,    0
   162,   520,19280516,   19,    0
   162,   520,19280517,    4,    0
   162,   520,19280518,   32,    0
   162,   520,19280519,   34,    0
   162,   520,19280520,   27,    0
   162,   520,19280521,   66,    0
   162,   520,19280522,   65,    0
   162,   520,19280523,   34,    0
   162,   520,19280524,   19,    0
   162,   520,19280525,   45,    0
   162,   520,19280526,   45,    0
   162,   520,19280527,   73,    0
   162,   520,19280528,   77,    0
   162,   520,19280529,  102,    0
   162,   520,19280530,  114,    0
   162,   520,19280531,  105,    0
   162,   520,19280601,   79,    0
   162,   520,19280602,   39,    0
   162,   520,19280603,   43,    0
   162,   520,19280604,   32,    0
   162,   520,19280605,   49,    0
   162,   520,19280606,   71,    0
   162,   520,19280607,   97,    0
   162,   520,19280608,  100,    0
   162,   520,19280609,   85,    0
   162,   520,19280610,  119,    0
   162,   520,19280611,   74,    0
   162,   520,19280612,   63,    0
   162,   520,19280613,   76,    0
   162,   520,19280614,   96,    0
   162,   520,19280615,   82,    0
   162,   520,19280616,   63,    0
   162,   520,19280617,   58,    0
   162,   520,19280618,   72,    0
   162,   520,19280619,   78,    0
   162,   520,19280620,   75,    0
   162,   520,19280621,  106,    0
   162,   520,19280622,  135,    0
   162,   520,19280623,   95,    0
   162,   520,19280624,   80,    0
   162,   520,19280625,   65,    0
   162,   520,19280626,  124,    0
   162,   520,19280627,  107,    0
   162,   520,19280628,   97,    0
   162,   520,19280629,  135,    0
   162,   520,19280630,   99,    0
   162,   520,19280701,   94,    0
   162,   520,19280702,   87,    0
   162,   520,19280703,   89,    0
   162,   520,19280704,   91,    0
   162,   520,19280705,   84,    0
   162,   520,19280706,  126,    0
   162,   520,19280707,   60,    0
   162,   520,19280708,   51,    0
   162,   520,19280709,   91,    0
   162,   520,19280710,   95,    0
   162,   520,19280711,  112,    0
   162,   520,19280712,   98,    0
   162,   520,19280713,   99,    0
   162,   520,19280714,   88,    0
   162,   520,19280715,  116,    0
   162,   520,19280716,  165,    0
   162,   520,19280717,  128,    0
   162,   520,19280718,   80,    0
   162,   520,19280719,   80,    0
   162,   520,19280720,   72,    0
   162,   520,19280721,   88,    0
   162,   520,19280722,   62,    0
   162,   520,19280723,  134,    0
   162,   520,19280724,  138,    0
   162,   520,19280725,  157,    0
   162,   520,19280726,  145,    0
   162,   520,19280727,  133,    0
   162,   520,19280728,   90,    0
   162,   520,19280729,   80,    0
   162,   520,19280730,   94,    0
   162,   520,19280731,  116,    0
   162,   520,19280801,   98,    0
   162,   520,19280802,   73,    0
   162,   520,19280803,   63,    0
   162,   520,19280804,  100,    0
   162,   520,19280805,   92,    0
   162,   520,19280806,   57,    0
   162,   520,19280807,  117,    0
   162,   520,19280808,  130,    0
   162,   520,19280809,  117,    0
   162,   520,19280810,  113,    0
   162,   520,19280811,  121,    0
   162,   520,19280812,  128,    0
   162,   520,19280813,  120,    0
   162,   520,19280814,  126,    0
   162,   520,19280815,  122,    0
   162,   520,19280816,  103,    0
   162,   520,19280817,   89,    0
   162,   520,19280818,   75,    0
   162,   520,19280819,   52,    0
   162,   520,19280820,  103,    0
   162,   520,19280821,  105,    0
   162,   520,19280822,  116,    0
   162,   520,19280823,  121,    0
   162,   520,19280824,  137,    0
   162,   520,19280825,  146,    0
   162,   520,19280826,  112,    0
   162,   520,19280827,  139,    0
   162,   520,19280828,  111,    0
   162,   520,19280829,  106,    0
   162,   520,19280830,   85,    0
   162,   520,19280831,   82,    0
   162,   520,19280901,   65,    0
   162,   520,19280902,   52,    0
   162,   520,19280903,   55,    0
   162,   520,19280904,   82,    0
   162,   520,19280905,   93,    0
   162,   520,19280906,   91,    0
   162,   520,19280907,   68,    0
   162,   520,19280908,   96,    0
   162,   520,19280909,  138,    0
   162,   520,19280910,  118,    0
   162,   520,19280911,  102,    0
   162,   520,19280912,   72,    0
   162,   520,19280913,   58,    0
   162,   520,19280914,   80,    0
   162,   520,19280915,   73,    0
   162,   520,19280916,   78,    0
   162,   520,19280917,   68,    0
   162,   520,19280918,   48,    0
   162,   520,19280919,   44,    0
   162,   520,19280920,   30,    0
   162,   520,19280921,   20,    0
   162,   520,19280922,   30,    0
   162,   520,19280923,   34,    0
   162,   520,19280924,   40,    0
   162,   520,19280925,   25,    0
   162,   520,19280926,   -8,    0
   162,   520,19280927,   -2,    0
   162,   520,19280928,   43,    0
   162,   520,19280929,   70,    0
   162,   520,19280930,   23,    0
   162,   520,19281001,   44,    0
   162,   520,19281002,   60,    0
   162,   520,19281003,   56,    0
   162,   520,19281004,   36,    0
   162,   520,19281005,   22,    0
   162,   520,19281006,   92,    0
   162,   520,19281007,   71,    0
   162,   520,19281008,   85,    0
   162,   520,19281009,   92,    0
   162,   520,19281010,   52,    0
   162,   520,19281011,   35,    0
   162,   520,19281012,    3,    0
   162,   520,19281013,  -18,    0
   162,   520,19281014,   -3,    0
   162,   520,19281015,   -7,    0
   162,   520,19281016,  -31,    0
   162,   520,19281017,   84,    0
   162,   520,19281018,   82,    0
   162,   520,19281019,  102,    0
   162,   520,19281020,   86,    0
   162,   520,19281021,   66,    0
   162,   520,19281022,   46,    0
   162,   520,19281023,   61,    0
   162,   520,19281024,   66,    0
   162,   520,19281025,   81,    0
   162,   520,19281026,   86,    0
   162,   520,19281027,   65,    0
   162,   520,19281028,   58,    0
   162,   520,19281029,   42,    0
   162,   520,19281030,   82,    0
   162,   520,19281031,   67,    0
   162,   520,19281101,   82,    0
   162,   520,19281102,   67,    0
   162,   520,19281103,   44,    0
   162,   520,19281104,   40,    0
   162,   520,19281105,   44,    0
   162,   520,19281106,   13,    0
   162,   520,19281107,   -2,    0
   162,   520,19281108,   21,    0
   162,   520,19281109,  -28,    0
   162,   520,19281110,  -58,    0
   162,   520,19281111,   28,    0
   162,   520,19281112,   95,    0
   162,   520,19281113,   92,    0
   162,   520,19281114,   50,    0
   162,   520,19281115,   59,    0
   162,   520,19281116,   72,    0
   162,   520,19281117,   67,    0
   162,   520,19281118,   57,    0
   162,   520,19281119,   66,    0
   162,   520,19281120,   51,    0
   162,   520,19281121,   29,    0
   162,   520,19281122,   91,    0
   162,   520,19281123,   56,    0
   162,   520,19281124,   68,    0
   162,   520,19281125,   58,    0
   162,   520,19281126,   45,    0
   162,   520,19281127,   31,    0
   162,   520,19281128,   30,    0
   162,   520,19281129,   23,    0
   162,   520,19281130,   28,    0
   162,   520,19281201,   73,    0
   162,   520,19281202,   61,    0
   162,   520,19281203,   54,    0
   162,   520,19281204,   37,    0
   162,   520,19281205,   30,    0
   162,   520,19281206,   -1,    0
   162,   520,19281207,   11,    0
   162,   520,19281208,  -20,    0
   162,   520,19281209,  -33,    0
   162,   520,19281210,  -46,    0
   162,   520,19281211,  -23,    0
   162,   520,19281212,   -5,    0
   162,   520,19281213,  -36,    0
   162,   520,19281214,  -54,    0
   162,   520,19281215,  -18,    0
   162,   520,19281216,  -36,    0
   162,   520,19281217,   -7,    0
   162,   520,19281218,  -26,    0
   162,   520,19281219,  -51,    0
   162,   520,19281220,   -6,    0
   162,   520,19281221,    3,    0
   162,   520,19281222,  -20,    0
   162,   520,19281223,   18,    0
   162,   520,19281224,   -3,    0
   162,   520,19281225,   15,    0
   162,   520,19281226,   44,    0
   162,   520,19281227,   18,    0
   162,   520,19281228,   -7,    0
   162,   520,19281229,  -11,    0
   162,   520,19281230,   -7,    0
   162,   520,19281231,   -7,    0
   162,   520,19290101,  -22,    0
   162,   520,19290102,  -14,    0
   162,   520,19290103,  -12,    0
   162,   520,19290104,  -28,    0
   162,   520,19290105,  -41,    0
   162,   520,19290106,  -32,    0
   162,   520,19290107,  -44,    0
   162,   520,19290108,  -43,    0
   162,   520,19290109,  -73,    0
   162,   520,19290110,  -51,    0
   162,   520,19290111, -106,    0
   162,   520,19290112, -124,    0
   162,   520,19290113,  -66,    0
   162,   520,19290114,  -26,    0
   162,   520,19290115,  -12,    0
   162,   520,19290116,  -66,    0
   162,   520,19290117,  -71,    0
   162,   520,19290118, -110,    0
   162,   520,19290119,   -3,    0
   162,   520,19290120,  -27,    0
   162,   520,19290121,    0,    0
   162,   520,19290122,    4,    0
   162,   520,19290123,    3,    0
   162,   520,19290124,  -21,    0
   162,   520,19290125,  -41,    0
   162,   520,19290126,  -57,    0
   162,   520,19290127,  -50,    0
   162,   520,19290128,  -63,    0
   162,   520,19290129,  -25,    0
   162,   520,19290130,  -21,    0
   162,   520,19290131,  -11,    0
   162,   520,19290201,  -21,    0
   162,   520,19290202,  -48,    0
   162,   520,19290203,  -95,    0
   162,   520,19290204,  -88,    0
   162,   520,19290205,  -77,    0
   162,   520,19290206,  -29,    0
   162,   520,19290207,  -66,    0
   162,   520,19290208,  -92,    0
   162,   520,19290209,  -81,    0
   162,   520,19290210, -122,    0
   162,   520,19290211, -165,    0
   162,   520,19290212, -179,    0
   162,   520,19290213, -157,    0
   162,   520,19290214, -187,    0
   162,   520,19290215, -160,    0
   162,   520,19290216, -152,    0
   162,   520,19290217, -106,    0
   162,   520,19290218,  -82,    0
   162,   520,19290219,  -81,    0
   162,   520,19290220, -119,    0
   162,   520,19290221, -138,    0
   162,   520,19290222,  -79,    0
   162,   520,19290223,  -27,    0
   162,   520,19290224,  -23,    0
   162,   520,19290225,  -50,    0
   162,   520,19290226,  -72,    0
   162,   520,19290227, -120,    0
   162,   520,19290228, -129,    0
   162,   520,19290301, -108,    0
   162,   520,19290302,  -80,    0
   162,   520,19290303,  -76,    0
   162,   520,19290304,  -32,    0
   162,   520,19290305,  -32,    0
   162,   520,19290306,   -1,    0
   162,   520,19290307,  -19,    0
   162,   520,19290308,  -20,    0
   162,   520,19290309,  -21,    0
   162,   520,19290310,  -31,    0
   162,   520,19290311,  -40,    0
   162,   520,19290312,    1,    0
   162,   520,19290313,    0,    0
   162,   520,19290314,  -11,    0
   162,   520,19290315,   -4,    0
   162,   520,19290316,  -13,    0
   162,   520,19290317,   -7,    0
   162,   520,19290318,   -9,    0
   162,   520,19290319,  -33,    0
   162,   520,19290320,  -32,    0
   162,   520,19290321,   21,    0
   162,   520,19290322,   81,    0
   162,   520,19290323,   23,    0
   162,   520,19290324,  -20,    0
   162,   520,19290325,   13,    0
   162,   520,19290326,   24,    0
   162,   520,19290327,  -11,    0
   162,   520,19290328,   -7,    0
   162,   520,19290329,    1,    0
   162,   520,19290330,    6,    0
   162,   520,19290331,    0,    0
   162,   520,19290401,   17,    0
   162,   520,19290402,   18,    0
   162,   520,19290403,  -14,    0
   162,   520,19290404,  -22,    0
   162,   520,19290405,  -21,    0
   162,   520,19290406,  -32,    0
   162,   520,19290407,    4,    0
   162,   520,19290408,   -8,    0
   162,   520,19290409,   48,    0
   162,   520,19290410,   15,    0
   162,   520,19290411,    7,    0
   162,   520,19290412,   11,    0
   162,   520,19290413,   35,    0
   162,   520,19290414,   33,    0
   162,   520,19290415,    5,    0
   162,   520,19290416,   12,    0
   162,   520,19290417,    7,    0
   162,   520,19290418,   31,    0
   162,   520,19290419,   62,    0
   162,   520,19290420,    4,    0
   162,   520,19290421,  -17,    0
   162,   520,19290422,  -38,    0
   162,   520,19290423,  -15,    0
   162,   520,19290424,  -13,    0
   162,   520,19290425,   -3,    0
   162,   520,19290426,  -19,    0
   162,   520,19290427,    4,    0
   162,   520,19290428,  -12,    0
   162,   520,19290429,   61,    0
   162,   520,19290430,   37,    0
   162,   520,19290501,   -8,    0
   162,   520,19290502,  -26,    0
   162,   520,19290503,    1,    0
   162,   520,19290504,  -43,    0
   162,   520,19290505,   95,    0
   162,   520,19290506,   99,    0
   162,   520,19290507,   84,    0
   162,   520,19290508,   74,    0
   162,   520,19290509,   55,    0
   162,   520,19290510,   41,    0
   162,   520,19290511,   31,    0
   162,   520,19290512,   35,    0
   162,   520,19290513,   92,    0
   162,   520,19290514,   87,    0
   162,   520,19290515,   58,    0
   162,   520,19290516,   36,    0
   162,   520,19290517,   48,    0
   162,   520,19290518,   62,    0
   162,   520,19290519,   42,    0
   162,   520,19290520,   27,    0
   162,   520,19290521,   49,    0
   162,   520,19290522,   65,    0
   162,   520,19290523,  115,    0
   162,   520,19290524,  115,    0
   162,   520,19290525,  119,    0
   162,   520,19290526,  103,    0
   162,   520,19290527,  136,    0
   162,   520,19290528,  114,    0
   162,   520,19290529,   97,    0
   162,   520,19290530,   79,    0
   162,   520,19290531,   52,    0
   162,   520,19290601,   56,    0
   162,   520,19290602,   44,    0
   162,   520,19290603,  116,    0
   162,   520,19290604,   55,    0
   162,   520,19290605,   29,    0
   162,   520,19290606,   48,    0
   162,   520,19290607,   68,    0
   162,   520,19290608,   53,    0
   162,   520,19290609,   72,    0
   162,   520,19290610,   44,    0
   162,   520,19290611,   35,    0
   162,   520,19290612,  113,    0
